date,username,comment
"June 23, 2014  6:21PM",Mr_Shiftright,"   so, mr. graphicguy, what would it take for you to leave with this refrigerator today? what monthly payment were you thinking of? do you have another refrigerator to trade in?    oh, you want to offer how much? wait here, and i'll talk to the refrigerator manager.    while you're waiting, why not take a look at our deluxe ice-o-matic arctic dominator? it has more features than you were looking for--you can freeze an entire cow in there--but we are having a special on this model--it's the last one (frankly i have a very interested party who is supposed to come by today, so if you want it....).    i spoke to the manager, and tell you what---if you would sign up for the racing kitchen striping kit, and the nissanium ice trays, and our 40 year extended warranty, we may be able to meet your price. of course, you'll have to use our financing to get that. we use the first national superior bank and aluminum siding company....just down the street.... "
"June 23, 2014  6:24PM",isellhondas,   coming soon to home depot! 
"June 23, 2014  6:37PM",ab348,"   was at the dealer this morning for routine service on the buick turbo. no issues discovered although they tried to convince me to spend $92 for them to install a new air filter. no thanks, the neighborhood parts store has them for $17. i waited in the showroom for the car and looked around of course. they had a black silverado ""foose"" edition which i can't say i liked - a big black cow-catcher hoop on the front (bumper protector? ), big wheels that weren't too bad i guess, and a coal-mine black interior with perforated leather seats. the thing is huge of course. didn't see a price sticker on it.    also a new cts there, black/black also, 2.0 turbo, awd, no sunroof. i sat in it and liked it although the black interior was pretty dingy and i would never buy it in that color. don't know if i'd order one of these with that engine either. they also had a black (what is it with this outfit and black vehicles?) chevrolet ltz there, 20"" wheels, v6, and nice saddle leather seats although it was mostly black inside otherwise. big car though, maybe too big for me. also a chevrolet v6 convertible, red with black interior again, can't see black interiors in a convertible though, too hot in the sun. to complete the black equation they had a black chevrolet ltz 4-door with black interior as well, nothing special. oh, and a red chevrolet with a black interior. they apparently order most in-stock vehicles with black interiors because they think they are easier to sell. i dunno about that.    while i was sitting there an older gent came in driving a buick lucerne, not sure of the year, and started to deal on a new verano, the old fellow had done lots of online research, knew exactly what he wanted, and made them work to find the car in the color he wanted - mocha bronze with cashmere leather, no black interior for him! they went back and forth a few tines but in short order they shook hands on the deal. they are doing ""employee pricing"" here right now and that seemed to be the clincher for him. i was surprised by how quick it all went.    yesterday i gave the buick a hand wash and detail, so i thought i'd post a pic of it from when i got home from the dealer. this was midday so the sun was directly overhead, sorry about the harshness.   "
"June 23, 2014  6:41PM",graphicguy,"     great analogy, shifty!    point made, although they do get into the ""extended warranty"" game on tvs and appliances.    but, you're right about dealerships today.  they seem to like playing a little ""hide and seek"" on whatever the final price is going to be on the car.  doc fees, tire warranty, maintenance plans, lug nut locks, etc, etc, etc.    every time i hear ""i have to charge the doc fee.  it's a law.""  for years i've been asking them to show me the law they're referencing.  have yet to have one find it for me.    what you agree to at the sales person's desk ordinarily doesn't even remotely resemble what you are actually paying for the car once you get through all the ""add ons"", f&amp;i, doc feel, etc.  which again, is why i make one offer only, and it's all inclusive.  i know exactly what i'm paying before i leave the sales person's desk....including tax, down to the penny. "
"June 23, 2014  7:28PM",Mr_Shiftright,"   ""point made, although they do get into the ""extended warranty"" game on tvs and appliances.""    that's very true. the jargon i've heard in appliance and electronics stores among salespeople vying to add extended warranties, is  ""hey, did you get any cheese on that deal?"" "
"June 23, 2014  7:59PM",isellhondas,"   i actually bought one!    we recently bought a 55 inch samsung high def television from costco.  it was funny because  i couldn't find anyone to answer a question i had but when i got in line to check out, a guy came running up to me to pitch the warranty.    now, i never buy extended warranties but it was so inexpensive and so comprehensive that i went for it.  it was something like 30.00 for five years.    when i was a very young manager for a major retailer, ""maintenance agreements"" were pushed on appliances and the people that sold them were expected to maintain a certain percentage.    they even sold them on vacuum cleaners and lawn mowers. "
"June 23, 2014  8:19PM",houdini1,"   richard, those full sized p.u.'s are huge. drive one and park it a few times. also check and make sure it will fit in your garage, especially if you are thinking about the double cab.    that said, i recently acquired an older (2002) tacoma, 4wd, double cab p.u. that i really enjoy driving. a pick up can really come in handy. "
"June 23, 2014  8:19PM",cdnpinhead,"       bear in mind that a lair and a liar are different, but both apply to this wonderful industry. "
"June 23, 2014  9:14PM",henryn,"   agreed.  i have a 2013 ford, double cab (crew cab, whatever).  i work downtown, park on the 13th floor of a huge parking garage (tight spiral dodgep).  the truck will fit, but it's no fun at all getting it in and out.  i actually had to replace the oem radio antenna with a shorter unit.    one reason i keep my volkswagen.  the volkswagen eats up that spiral dodgep, and slides easily into parking spaces that the truck would only sneer at. "
"June 23, 2014  9:25PM",imidazol97,   don't forget to check height as well as width and length for garage fit. friends bought a van that was too tall for their attached garage entrance. 
"June 23, 2014  9:45PM",Mr_Shiftright,"   i would correct the typo but since it might be freudian, i'll leave it up.    i don't think most salespeople lie--i just think they are part of this ddodgea that we all have to go through, for some reason---this turkish rug market, one-act play    merchant ""you offer how much? what, do you want to steal the very food from my children's mouths?"" "
"June 23, 2014 10:19PM",stever,   is mostly legal it seems.    all the cars i've sold have had original miles. whatever that means - every mile was original to the car at least. 
"June 23, 2014 10:55PM",abacomike," richard - welcome me to your club!!!  on saturday, my internet access went down.  i originally thought it was an area problem but, alas, it was probably my line or my modem/router.  i called comcast and sunday morning, their technician arrived.  he said it was my modem that crashed. he replaced my modem (which has a router included for wifi), and i again had internet access at noon yesterday.  but that was just the beginning of my trials and tribulations.  you see, because the modem/router is in the back bedroom (dad's room), the wifi signal is very weak by the time it gets to the front bedroom.  2 years ago i bought a ""repeater"" and set it up in the living room.  it picks up the signal from the back bedroom, amplifies it, and sends out the signal to the front bedroom, where i use my iphone for accessing the internet. unfortunately, when he changed the modem/router, the repeater was not able to convert the signal since it is on a different frequency.  so i read the directions first.  after reading them 4 times and fiddling with passwords and codes and wires, etc., i went to my dad and asked him for his .38 dodge pistol so i could put myself out of my misery. next, after choosing life over death this time, i called amped wireless to get some technical assistance.  after waiting for 55 minutes on the phone for a technician, i was overjoyed when a young man answered in a strange and husky accent - probably from the southern asian peninsula adjacent to the indian ocean.  i could not understand one out of every two words he spoke.  after 1 hour on the phone and getting absolutely nowhere,  i hung up.  i had wires, disks, power lines and papers filled with my notes all around me in a 6 foot circumference around the computer desk. i had second thoughts about my decision to live rather than commit suicide when, as if ""manna"" from heaven, i saw a business card drop to the floor from all my cache of notes and directions.  it was this geek who put my computer together three years ago - there is a god, no doubt about it. i called him, left a message, and he called me back and said he would be over at 400 pm today to fix the progdodgeming of the new router.  he got here at 410 pm, asked for a cold drink, sat down at the computer, and 4 minutes later, he asked me for a password for the router.  one minute later, and $40.00 poorer, he left and my repeater was working perfectly. richard, why couldn't i do that?"
"June 23, 2014 11:41PM",Mr_Shiftright,"   you paid him for what he knew, not what he did! "
"June 23, 2014 11:48PM",ray80,"   tough to pass up at that price , vehicle warranty prices, much easier to pass on. "
"June 24, 2014 12:08AM",imidazol97,"   a suggestion for further help with the kind of event you had is to search for the name and model of the modem on the net and add search terms ""how to reset"" or something similar. often others have put into english the methods that may be in the manuals but are totally not understandable.    sometimes the manufacturer's website for that item will have faq where the very thing i need has already been explained better.    just had the same problem calling kohl's department store, and they're based in wi and make a big deal of their being a caring, us company.    if only the comcast tech had done it for you, although it wasn't their repeater, it needed service because of a modem failure.  and if only you'd know at the beginning, it would have been good to just call in help for $40 without having clean and oil the artillery. "
"June 24, 2014 12:30AM",imidazol97,     the link  is to a discussion of documentation fees here on edmunds. 
"June 24, 2014  1:21AM",abacomike,"  ""you paid him for what he knew, not what he did!"" no, i paid him for what he did!  if i paid him for what he knew, that knowledge is worthless unless the knowledge was used by him to ""do"" the deed!  the possession of knowledge is not worth the $40.00.  it's the physical labor (5 minutes worth) on his part that earned him the money.  the comcast tech was unfamiliar with the process of hooking up the repeater with new frequencies and passwords.  i offered him $25.00 to help me out - he said he could use the extra $25.00, but he had no idea how to accomplish the task. you are correct in your assumption that all comcast is responsible for is the modem/router.  the repeater is my add- on."
"June 24, 2014  2:01AM",abacomike,"  ""don't forget to check height as well as width and length for garage fit. friends bought a van that was too tall for their attached garage entrance."" after reading your post, i remembered back in 1971, after we bought our first home, i purchased a chevrolet wagon to not only haul the kids around, but to help with the move from our apartment to the new home.  after many trips back and forth, i was exhausted.  the movers had finished moving in our furniture so i decided to put the wagon in the garage.  unfortunately, i was able to put only 95% of it in.  the custom cabinets i put in the garage to make a workshop (i loved woodworking) prevented me from getting the rear i the car behind the garage door. that wagon sat on the driveway for the duration of my ownership of it."
"June 24, 2014  9:28AM",oldfarmer50,   $40 to have someone show up at your home and provide a service is a bargain.  where i live the basic show up fee is $100.  the actual service is extra.    compared to me you and richard are it geniuses.  when i set up the wifi in my house i had to have one of my son's friends from his high school special class do it. 
"June 24, 2014 12:05PM",bwia,"   need financing help    my daughter lives in the dcmv (district of columbia, maryland and virginia) area and cannot find a lender willing to finance the purchase of a condo she can afford.    she's seen several attractive condo's but because of the foreclosure rates in these developments no one is willing to go beyond the pre-approval stage.    any ideas how she can get financed? she has excellent credit, no car loans and little credit card debt. "
"June 24, 2014 12:31PM",robr2,"   unfortunately, with a condo purchase both the buyer and the building/association have to meet the lender requirements.  she is finding attractive pricing in some developments because of the high foreclosure rates which makes it more difficult to qualify the development.    my suggestion  look for more stable developments. "
"June 24, 2014 12:56PM",abacomike,"  ""my daughter lives in the dcmv (district of columbia, maryland and virginia) area and cannot find a lender willing to finance the purchase of a condo she can afford."" it may be necessary to provide the bank with a co-signer if she can't find a lender and/or a condo development willing to get her into a unit. her credit score could be inhibiting her progress on both ends.  if her average fica score (average of the 3 credit bureaus) is below 720, that might be the reason - or she is not putting enough money down, or her income does not meet the minimums established by the banks and/or the condo development. i think it would be worth your time and effort to try to find out the reason(s) she is having so much difficulty."
"June 24, 2014  1:05PM",stever,   we do have a  discussion. i could use some advice over there myself. 
"June 24, 2014  2:33PM",fushigi,   here's a mini tutorial for copy/paste on android. 
"June 24, 2014  3:13PM",Mr_Shiftright,"     what i meant was that the $40 seems like a lot for 5 minutes, but his knowledge allowed him to do the job in 5 minutes. i think i misinterpreted your reaction. i thought that you thought that $40 was a lot of money for 5 minutes work, so i was defending the fee because it solved the problem.    you see this dilemma quite a bit in auto repair, where the experienced mechanic ""beats"" the flat rate by a considerable margin and still charges you the flat rate.    some folks think this unfair but again, if it took him 20 years to learn enough to beat the flat rate, more power to him.    of course, this presumes that he's actually doing the job he is supposed to. if he can do a 10 hour clutch job in 5, with his know-how and fancy tools, then fine. but if he fixes a leaking hydraulic line and calls it a ""clutch job"", that of course is dishonest.  <pre><code> no, i paid him for what he did! if i paid him for what he knew, that knowledge is worthless unless the knowledge was used by him to ""do"" the deed! the possession of knowledge is not worth the $40.00. it's the physical labor (5 minutes worth) on his part that earned him the money.</code></pre>"
"June 24, 2014  3:30PM",robr2,"   there are thousands of variations to the story but this sums it up    there was an engineer who had an exceptional gift for fixing all things mechanical. after serving his company loyally for over 30 years, he happily retired. several years later his company contacted him regarding a seemingly impossible problem they were having with one of their multi-million dollar machines. they had tried everything and everyone else to get the machine fixed, but to no avail. in desperation, they called on the retired engineer who had solved so many of their problems in the past. the engineer reluctantly took the challenge. he spent a day studying the huge machine. at the end of the day he marked a small ""x"" in chalk on a particular component of the machine and proudly stated, ""this is where your problem is."" the part was replaced and the machine worked perfectly again. the company received a bill for $10,000 from the engineer for his service. they demanded an itemized accounting of his charges. the engineer responded briefly one chalk mark......................$1 knowing where to put it........$9,999 it was paid in full and the engineer retired in peace "
"June 24, 2014  3:31PM",abacomike,"  "" i thought that you thought that $40 was a lot of money for 5 minutes work, so i was defending the fee because it solved the problem."" not at all.  $40.00 is a very fair and reasonable price to pay for getting my repeater set up."
"June 24, 2014  4:50PM",oldfarmer50,   that story supposedly originated with charles steinmetz a genius electrical engineer and contemporary of thomas edison. 
"June 24, 2014  5:55PM",bwia,"   she has an 811 fico score and only $1,100 in consumer debt. one lender told her that with her impeccable credit history she would qualify for a mortgage with only 5% down. she could put more money down if she tapped into her 401(k) but is reluctant to do so at this time.    the big hang-up with financing is the percentage of owner occupied units in the condo development/s. if it is below a certain percentage lenders won't budge. in some sectors of the housing market prices have rebounded appreciably but in others where owners are upside down they simply choose to walk away thus creating a vicious circle.    mike, based on your suggestion she will try to see if the lender will entertain the idea of a cosigner. my wife and i are both willing to cosign for her and return take her off our will. "
"June 24, 2014  6:29PM",robr2,   give it a shot but i wouldn't expect that to work.  the building doesn't meet the standards needed for fannie mae or freddie mac so your co-signing won't change that.  unless of course the bank is planning to keep the loan for it's portfolio but that's rare nowadays. 
"June 24, 2014  6:33PM",abacomike,"  ""mike, based on your suggestion she will try to see if the lender will entertain the idea of a cosigner. my wife and i are both willing to cosign for her and return take her off our will."" after reading your post regarding her fico score, the only thing i can surmise is that the down payment is insufficient to convince the condo board that your daughter is acceptable considering all the vacant units.  co-signing may not do the trick in this scenario.  it might just be the condo association holding things up. let us know how things turn out.  an. 800+ fico score is not the problem here - it's the amount of the mortgage imho."
"June 24, 2014  7:55PM",cdnpinhead,"   i'd throw in with the notion that the upfront money (down payment) would need to be greater when the development/developer is ""questionable.""    if she's planning to be there awhile and the building(s) are sound and in a good location, she can probably ride it out but needs to be prepared to put more down. "
"June 24, 2014  9:28PM",imidazol97,"   we've all seen vinyl roofs, gold trim, and other things on cars. guess what this car is? it has an unusual hood ornament.   "
"June 24, 2014  9:39PM",stickguy,"   i like it, whatever it is.  maybe i should throw one of those on my volvo?  give my daughter a thrill? "
"June 24, 2014 10:03PM",explorerx4,"   , i'm guessing this is an income issue. i did a search in about the only town i am a somewhat familiar with in the dc area and there are condo's under 100k. "
"June 24, 2014 10:27PM",bwia,"   perhaps not, she is pre-qualified for up to $200k. there are several dynamics at work here. one, many of these units were purchased as investment property and are not owner occupied. the second, is the condo delinquency rate. both of these metrics do not meet underwriting guidelines. "
"June 24, 2014 10:29PM",abacomike," embarrassing situation on most tuesdays, not all, but most, i take dad out to dinner at nyy steak at the casino.  he usually has steak and i get the lobster tails. after dinner, i ordered dad his chocolate layer cake which he nibbles at and then he likes to take the rest home with him. while he's nibbling on his dessert, the new general manager of the restsaturnnt stopped by our table to introduce himself.  we started talking and about 3-4 minutes into our connissantion, my father abruptly asked when someone was going to put his layer cake into a doggie bag so he could take it home.  i told him this is not a waiter and that he is not the person to ask to put his leftover dessert into a doggie bag.  dad says, ""...why shouldn't 'he work for his high salary!"" i could have died right then and there.  i apologized to noel (new manager), but he insisted on packing up the dessert and put it into a shopping bag.   he handed the bag to dad and excused himself.  i let my dad have it - like, ""...where do you come off interrupting our connissantion and asking the general manager to pack up your leftover dessert?"" he responded that he didn't do or say that!  good grief!  he didn't even remember what he had done. 4 minutes ago.  it was so embarrassing.  his dementia is getting so bad he does not remember connissantions we had 20 minutes ago. unless you live with this day in and day out, no one would believe this is happening.  even my brother doesn't believe me.  he thinks his once every two week phone call to him is an example of what he is like. very frustrating and now     embarrassing!"
"June 24, 2014 10:41PM",imidazol97,
"June 24, 2014 11:02PM",explorerx4,   the wheels have a 3 pointed star center cap. 
"June 24, 2014 11:25PM",jwm40517,"   sounds like the problem is her choice of a development that has a lot of units that are not paying their condo fees. when that happens the development can't do necessary upkeep on the property, maintain the elevator or roof or any of the other expenses. the bank is rejecting the property, not the buyer.  our little 13 unit townhome neighborhood had a budget problem when only one home was in foreclosure for over two years &amp; no one paid the dues on it. we had to raise the dues to provide the same services. "
"June 24, 2014 11:29PM",imidazol97,   convertible. clk. 
"June 24, 2014 11:46PM",oldfarmer50,   has a 811 fico.    is that based on a 850 or 950 range?  if it's based on 850 that's really good.    i had an 804 out of 850 before i maxed out one of my credit cards because of unexpected bills.  i reduced the balance to zero in a couple of months but by then my score dropped to 735.    the whole credit score thing is kind of crazy. different companies score you differently and the score for home buying isn't the same as the score for buying a car. 
"June 24, 2014 11:59PM",oldfarmer50,"   ""...very frustrating and now embarrassing!...""    mike, just explain to people that your farther has dementia and that his social filters are off.  people are very sympathetic when they realize behavior is the result of an illness. "
"June 25, 2014 12:23AM",Mr_Shiftright,"   been there done that. only good tips i can offer is a) try to control one's urge to constantly correct the affected person (it can frighten or anger them)--when dad put the frying pan in the fridge i'd just say ""thanks pop!"" and b) don't think of them as the person you knew when they were 100%--think of them as someone who has is both their old selves and a new self combined, that you're going to have to get to know all over again. it's hard. it's real hard.    and yeah, give people a heads up before they have to deal with him. "
"June 25, 2014  4:01AM",roadburner,   have to rant a bit; my 19 year old son-who should know better-downloaded an .exe file to my desktop which turned out to be a trojan that also messed with some internet settings on my desktop pc. it took me nearly two hours to eradicate it. nasty little bugger. you'd kill it and it would pop right back. grrr.... 
"June 25, 2014  5:18AM",sterlingdog,"   wait until you go to your 50th.  even the name tags won't help because you can't see them!  i was the mc at our 50th and i told all of those depends, laxative, and viagra jokes.  how sad is that?    richard "
"June 25, 2014  1:09PM",graphicguy,   rb...one word....mac! 
"June 25, 2014  1:19PM",graphicguy,"   kirstie....your comments about the high school reunion made me chuckle.  i never went to mine.  i was fairly popular, prom court, homecoming court, played sports, etc.  i was one of the few who enjoyed high school.  i just never saw the need, nor want to see the ""old"" school, old friends, old girlfriend(s), relive those days.    my wife, however, is into that.  funny, as pretty and desireable as she is, she felt she needed to ""lose a few pounds"" to fit into her wedding dress.  i certainly didn't see the need, in any way shape or form.  but, she had invited some of her high school and college friends to the wedding.    that was the key....looking good, not only for me, but in front of her one time piers.    must be a female thing.  i ate a cinnebon the day before our wedding and didn't think twice about it. "
"June 25, 2014  1:27PM",sterlingdog,"   your post on checking to see if the crew cab would fit in the garage was certainly a timely one.  the day that you posted was the day i found out the answer----the hard way!  after looking at many trucks, i found exactly what i wanted ford ford xlt 4 door with rwd in beautiful ruby red metallic with tan interior and included the luxury package with rear camera, rear sensors, powers seats, nav, etc.  my salesman turned out to be a former student who insisted that i take the truck and enjoy it for a few hours.  i drove it both in and out of town and did the mall parking.  i then went home to try the garage---bad mistake.  i managed to get it in the garage with maybe 4 or 5 inches on each side.  realizing that this wasn't going to be a good daily fit, i pulled out of the garage.  as i did, i scraped the right side mirror against the brick pillar which divides the garage into two halves!  i was mortified.  the two streaks on the black casing didn't look too bad, but the damage had been done.  i drove back to the dealership and confessed what had happened.  my salesman looked a little worried but was as nice as he could be.  he asked the gm to come out and take a look.  naturally, i offered to pay for the damage and i apologized profusely.  the gm was extremely kind and courteous.  he said for me not to worry, that they would take care of the repair.  still, i insisted that he allow me to pay for the repair.  his response was to just come back and buy a vehicle when i was ready.  wasn't that nice of him?  my salesman and former student walked me to my car and was also very courteous and kind.  what a day that was; i was so embarrassed.    i've called a contractor that i know to see if we can modify the center brick pillar on the front of the garage.  even if it's a load bearing pillar, i wonder if it could be made more narrow to accommodate the truck.  at the same time, i don't want to destroy the integrity of the house .  still, i don't know how the original house owner put those cars from the 50s and 60s in that garage.  cars back then were like gigantic boats.  we'll see what happens.  after what happened, we didn't bother to negotiate on the truck, though i was ready with my research and figures.  they did drive my convertible but i never asked at that point for any figures.  to tell you the truth, i was ready to go home and have a drink!  also, i'm sure that i don't have to relate what my wife said about the incident.    as mack would say, this story is definitely to be continued.    richard "
"June 25, 2014  1:35PM",imidazol97,"   i'm sorry to hear about your bad experience with a truck. something to check on with the truck widths is does a model have the foldable mirrors, especially ones that are remote controlled? "
"June 25, 2014  1:37PM",sterlingdog,"   mike, bless your heart.  you really had a time with your computer set up.  as i read your post, it brought back those nightmare memories of the times that i have screwed up my computer.  i'm much smarter with computers now.  if anything happens, i don't touch the computer.  i just reach for the phone and call the repair guy.  i'm one of those people who will make things worse and end up actually paying more because of my repair efforts.  i wish that imid lived next door to me.  he could take care of both my computer and car needs.  glad to hear that you finally got set up.    richard "
"June 25, 2014  2:36PM",bwia,"   i feel your pain. however, if your father still goes out to dinner, he is still in good shape.  so hang in there buddy and be as patient as you can be, it could be worse.    a good friend of mine, in his late 70s, has deteriorated so quickly that he has lost his equilibrium and constantly falls off his bed. as a result, he sleeps on the floor and is basically confined to a wheel chair. how sad. "
"June 25, 2014  2:57PM",oldfarmer50,   so if we start seeing posts under your name trashing bmw and singing the praises of buick we should know it's the virus talking? 
"June 25, 2014  3:09PM",stickguy,"   i already figured that if i did end up with a pick up of some kind it would likely live outside.  heck the rdx (and former odyssey) were so tight i have nicked mirrors a few times.    i bet that ford has power folding mirrors, if not standard than optional.  makes all the difference.  look into that.  just get it lined up, hit the button, and good to go.    if i ever build a house it will have 2 double bays with a single door for each. "
"June 25, 2014  3:24PM",isellhondas,"   that general manager no doubt understood the situation and although you were embarrassed, noel probably sized up what was going on.    what you are going through is very tough and your dad is lucky to have you with him.    i'm afraid we are heading in the same direction with my 85 year old mil.    sadly, we may be next. "
"June 25, 2014  3:52PM",snakeweasel, got a mailer from a local dealer stating that they can get me in a new car and lower my payments. i have half a mind to see if they can seeing my current payment is $0.00.
"June 25, 2014  4:16PM",imidazol97,"     i started looking through the standard and optional features for power folding mirrors. as i read ford's page, the xlt has as standard power folding mirrors, so they were on the truck you were driving.      an acquaintance through classic car interests just showed up with a 150 ford pickup. nice. big. and it's a 2-door iirc.    as for the garage, have you tried backing in? i find that's easier to do while watching the mirrors on my car,  and then pulling out is straight forward. "
"June 25, 2014  6:22PM",houdini1,"   one more suggestion.  i know you want an american made vehicle, but you should at least drive a 4 door toyota tacoma. i believe they are actually made in san antonio, tx.    for me, they are just the right size. no garage mods needed, plus it is very comfortable, costs less, gets better gas mileage, and will hold its value like mad.  if you love the tacoma, just pay for the ford repair to clear your conscience. "
"June 25, 2014  7:06PM",fushigi,"   suggestion if you're on windows 7 or 8, create a standard user account that doesn't have admin rights and have your son, actually have everyone, use it for day-to-day stuff.  a non-admin account doesn't have the rights to install software so malware like that exe should be avoided.    change the password on the admin account and only use it to do software installs &amp; updates. "
"June 25, 2014  8:01PM",henryn,"   on the suggestion for the tacoma -- if you're tall and / or wide, forget about the tacoma, you won't fit (smile).    a short while back qbrozen was trying to figure out the current rebates / incentives for a chrysler chrysler.  as i recall, none of the online resources were clear enough / accurate enough, and he finally had to go to the dealer to get the straight scoop.  i have just spent the past hour trying to figure out the current status of incentives for a grand caravan, to no avail.    i guess i too will have to trek to the dealer.   i would really rather have that information in hand before i show up, but oh, well. "
"June 25, 2014  8:22PM",imidazol97,  
"June 25, 2014  8:42PM",stickguy,"   i was looking at the ford and it says power mirrors, but nothing specified about power folding. "
"June 25, 2014  8:49PM",houdini1,"   yes, if you are 6' 8"" and/or weigh 400 pounds, you might have a problem. otherwise you are good to go. "
"June 25, 2014  9:05PM",henryn,"   we're going to have to agree to disagree.  i am 6'2"" and weigh 300 lbs.  there isn't nearly enough headroom for me, and i definitely felt cdodgeped (side clearance). "
"June 25, 2014  9:11PM",henryn,"   that web page shows ""up to $2,500"", and if memory serves, qbrozen wound up with $6k or $7k in incentives.  so that web page is definitely not the full story. "
"June 25, 2014  9:27PM",houdini1,"   we have had the discussion before about height and head room. i am 6-1, weigh 160 lbs.and i have at least a foot of clearance between my head and the roof....but my height is in my legs. i have long legs and a short torso. you probably have a longer torso, and at 300 pounds you probably feel side cdodgeped in most vehicles. we disagree because we are both right. you feel cdodgeped in a tacoma and i don't !! "
"June 25, 2014  9:30PM",imidazol97,"   you are right.  i read that as power for folding. i assumed all mirrors are power controlled these days. but you are right.    i dug through more of the ford brochure and you have to get a lariat or fx2/fx4 model or some options higher than the xlt i was looking at to get power-folding mirrors.    but looking at the specs at the end of the pdf brochure, lower line models with mirrors are 97 in and with mirrors folded are 83.5 in a savings of 13.5 inches. big difference.   "
"June 25, 2014  9:41PM",jayrider,   the chevrolet silverado had the lowest step in and drove the most car like when i crossed shop them with ford and dodge in 1996. i seem to have read that those characteristics still seem to be present. once i drove the chevrolet -- the decision was easy. 
"June 25, 2014  9:45PM",houdini1,"   imid, good catch on the folding mirrors. my bet is that particular truck did have folding mirrors. since the damage was to one of the mirrors (like the truck, the mirrors are huge) if those things had been folded, richard probably would not have had a problem. "
"June 25, 2014 10:09PM",explorerx4,   imid beat me to it. power folding side mirrors are available on lariat and up models. 
"June 25, 2014 11:30PM",abacomike," another sales story as i posted last week, i helped my downstairs neighbor buy a new toyota for a great price.  i also mentioned that a unit owner on the other side of the building (one of my dad's old volkswagening buddies) asked my dad if he could ask me to help him buy a new sonata. i met with him this morning and went over the model, options, etc.  he decided to go with a 2015 se and it msrp'd at $23,315 and had an invoice of $22,231 hondaing to edmunds.  we noticed that there is a $500 loyalty incentive on the car and an additional $500 through their own financial institution if financed through them. we went over to the local dealer here and he did not have much inventory on the 2015's, but gave us a price of $22,500 less $500 loyalty less the financing incentive of $500 ending up with a price of $21,500 +tax/tag/fees.  hondaing to edmunds, that was an excellent offer.  the color he wanted was a light blue with gray cloth interior.  the sales manager did a locate and he had one coming in from the port next week - exactly the way he wanted it. he decided to buy the car (2.9% apr and a loan of $10,000).  he said he would pay it off after 6 months with no penalties. he signed all the paperwork, gave the salesman the vin on his 2009 sonata with registration (giving the 2009 to his son after he gets the new one) so he could qualify for loyalty bonus. the reason i brought this up was because this was the first experience i had ever had where the manager gave a price on the car that was at and even a little less than we wanted to pay without negotiating.  it was the easiest purchase i had ever experienced.  of course i had handed him one of my old business cards so he knew that i knew how to buy a car.  besides, this is a 2015, not a 2014. why can't all purchases be this easy.  hal was extremely elated that he is getting exactly what he wanted and will pick up his new car next week.  since they had a vin number on the incoming unit and was physically at the port. nice experience."
"June 25, 2014 11:48PM",ab348,"   the complaint i always hear about the tacoma is that the seats are uncomfortable. too low, tiring on longer drives. "
"June 26, 2014 12:40AM",explorerx4,"   , i'm always worried until taking possession on the actual car. "
"June 26, 2014 12:50AM",abacomike,"  ""i'm always worried until taking possession on the actual car."" on the buyer's order, i had the manager sign this statement, which i have used many times to calm the anxieties of buyers ""...upon delivery if the 2015 hyundai sonata, vin #...., to the buyer on or before july 7, 2014, if the above referenced vehicle is delivered in a condition that is not satisfactory solely at the buyer's discretion, the earnest money in the amount of $2500 shall be refunded to said buyer and the above agreement shall be null and void. "" both the manager and buyer signed it as did i as a witness. so i think i got that covered.  if for any reason, upon delivery of the car, the vehicle is unacceptable, the deal collapses, so to speak."
"June 26, 2014 10:26AM",oldfarmer50,"   ""...both the manager and buyer signed it as did i as a witness.    so i think i got that covered. if for any reason, upon delivery of the car, the vehicle is unacceptable, the deal collapses, so to speak....""    boy things have change since the old days.    back in 1974 when i accompanied my then girlfriend to buy her dodge i was told some horror stories about how cars are banged up in transport and then patched up and sold to buyers without disclosure.    i asked the salesperson to sign a statement to the effect that this car had not been damaged in transit.  he angrily refused and acted insulted that i would dare ask this.  always wondered what he was hiding. "
"June 26, 2014 10:41AM",oldfarmer50,"   craigslist funny of the day    poor grandparents, no wonder they have medical bills if that's where they have their mortgage.    ""on the road driven daily 99 ford taurus,silver, my grandparents are selling their car because of hospital bills and mortgage in the rears so im helping them find a new home for their car $1900 o.b.o come and test drive asap  ask for junior"" "
"June 26, 2014 11:01AM",abacomike,"  ""i asked the salesperson to sign a statement to the effect that this car had not been damaged in transit. he angrily refused and acted insulted that i would dare ask this. always wondered what he was hiding."" when i was in the business between 2000 and 2009, the dealer had to divulge to the customer if their new vehicle had sustained $750 or more on damage prior to delivery.  if under that amount, disclosure was not required.  this requirement is a result of a statute requiring more than $750 in damage to be reported to the initial buyer of the vehicle. for the years i was in the business, i came across just one of those cars which we decided to put into loaner service in the service department rather than sell it as a new vehicle with corrected damage."
