date,username,comment
"August 23, 2014 12:47AM",abacomike,
"August 23, 2014  4:43AM",nyccarguy," my dad who i consider pretty smart actually took out a 72 month loan on his current 2011 tahoe.  the reason?  same as .  free money.  for 6 years.  he had a 2010 tahoe that he was quote happy with.  he was financing the 2010 at 2.9% for 60 months.  in 2012, he traded the 2010 tahoe for his current 2011 tahoe."
"August 23, 2014 10:07AM",oldfarmer50," makes no sense to pay off a 0% loan early.  i made over $4k on the $26,000 that remained in investments over the 5 years of my loan.  any time someone offers free money....take it."
"August 23, 2014 10:37AM",explorerx4," a lot of times there is cash back or a low finance rate. it depends on how they compare. we have 3 vehicles 10 years or older that we bought new, so i would consider a 6 year loan, if the terms worked out. my fusion has a 5 year loan, but i am working toward paying it off in 4 years."
"August 23, 2014 11:41AM",nyccarguy," i'd have no problem taking a 72 month loan for the right terms (0%, 0.9%, or 1.9%) on the right car (something that i know i'd never be under water on)."
"August 23, 2014 11:46AM",nyccarguy," i found this somewhat interesting.  not ""breaking news,"" but just about the used car market in general."
"August 23, 2014  1:00PM",driver100," thanks nyc...i found that article really interesting.  i didn't realize used car market was about 3x the new car market.  also, the profit margins could be better than new car.  good article."
"August 23, 2014  2:42PM",nyccarguy," i copied the following from stamford's website just in case you wanted me to elaborate more **what is the grand list? the total assessed value of all taxable property, as determined by the assessor on october 1, is called the grand list. the grand list must be completed by the assessor and filed with the town clerk by january 31 (if necessary, the assessor may request an extension to the end of february to complete his duties). how am i assessed exactly? mill rate based on the grand list and the determination of the city operating budget, a tax rat (the mill rate) is set by the board of finance. the property tax rate in mills or thousandths of a dollar. for example, a tax rate of 30 mills is equivalent to $30.00 per $1,000 of assessed value. more on mill rate grand levy the amount of revenue which must be raixsed by the property tax is called the grand levy. when the grand levy is determined, tax bills are prepared. property tax rate the property tax rate is determined by dividing the grand levy by the grand list. this rate is then applied to each taxpayer's taxable property. tax bills taxes on real property are due and payable in two installments; july 1 and january 1. taxes on personal property, to include taxes on motor vehicles, are due and payable in one installment; july 1. ** for all motor vehicles garaged or registered in the city of stamford $26.50 per $1000"
"August 23, 2014  3:32PM",ab348," the tax on personal property is something that goes way, way back in some areas. it is a royal pain to prepare the assessment roll and is fraught with inaccuracy. it is designed to measure the ""ability to pay"" so theoretically it is a measure of how wealthy you are, though in reality it is anything but. i used to work in assessment up here and we only did real property assessment as we have no annual tax on pp. i can only imagine the pain it must be to have to develop the pp assessment roll. even with computerized systems it would be subject to all sorts of disputes and appeals. tax theory is a strange specialty and i think it is fair to say there is no one right way to do it. here we do an annual tax on real property and that's it, though we have hefty sales and income taxes. to toss personal property into the mix would add a measure on unfairness as only certain things qualify. and of course if you have investments they are missed also. i'm surprised so many places still maintain a pp tax as the administration must be huge."
"August 23, 2014  7:57PM",oldfarmer50," ""if you  drive your car i'll tax the street, if you try to walk i'll tax your feet. cause i'm the tax man, woohoo"""
"August 23, 2014  8:05PM",oldfarmer50, sounds like i could make a business of selling my fully depreciated hoopties in your town. makes owning a nice car or multiple car a nightmare.
"August 23, 2014  9:47PM",houdini1," basically, in kansas, our personal property tax is really an automobile tax. you pay it each year when your auto tags renew. it is based on the value of your auto. this year our total ""auto tax"" on our 3 vehicles was $1290. $600. and $100. for a total of $1990.  ouch !"
"August 23, 2014 10:08PM",abacomike,
"August 23, 2014 11:58PM",driver100," just a quick up date.  s-i-l's son, our grandson, who was driving the volvo that broke down and needs a new engine, was going to consider a nissan nissan.  (i did get miles and age wrong, i got new information, car is 15 years old and has 220k miles).  the grandson has an excellent job, just graduated, and i thought it would be a good time to start him in a new or slightly used 2 or 3 year old car, so he would have a reliable car for getting to work, or to go on an assignment which might happen. parents decided he should get the engine repaired instead.  they think it will cost $2000 but i have a feeling it will be more than that.  remember, they spent about $4000 last year on transmission repairs. sounds like a slippery slope to me.....probably with a snowman effect, this is just the start. car looks like this and is probably worth about $2000 as a trade.  one good thing, people love them and say they are built like a tank and they hold up really well.  of, you should look for one of these...."
"August 24, 2014  1:39AM",oldfarmer50, i can't imagine paying tax on you furniture.  how would they even know how to value it.  wouldn't people be tempted to claim they were using orange crates?
"August 24, 2014  1:48AM",abacomike,
"August 24, 2014  1:49AM",oldfarmer50, if it needs a new engine it is only worth scrap value.  the kid could get the same $2000 off sticker on a year end deal. having replaced several engines myself i'm pretty sure it will cost $2000 just for the replacement motor. if it's any newer than a 99 it's got a lot of ford influence and who would sink money into a ford with 220k miles. there's a point of diminishing returns with any car and that one has reached it. i would shy away from a volvo just because of what you   people love them and think they are well built.  drives the price way up.  i prefer used car that people scoff at. usually they are overly negative and it drops the price.
"August 24, 2014  2:01AM",oldfarmer50, here's a question for those who lease. how much more expensive is it to purchase a car at the end of a lease rather than having bought it outright?  by how much does the lease + buyout price + associated fees exceed the original price? if you were going into a lease with the idea of buying it later would it make a difference if you choose a car that maintained a high residual like honda or one that depreciated quickly like a hyundai?  or would it even out between lease and buyout costs?
"August 24, 2014  2:01AM",abacomike,
"August 24, 2014  2:42AM",graphicguy," excellent advice mike, as always.  i couldn't fathom walking into a dealership without knowing exactly what i was spending."
"August 24, 2014  3:00AM",mako1a," these days walking out the door is not hard to do, but not that many years ago i heard horror stories of unscrupulous dealers who would (ahem) misplace your keys keeping you there longer. it actually happened to a friend of mine and his wife. she (the italian) said again give me back my keys...we're leaving! when the sales guy feigned the old can't find them she got on the phone. another salesman said ""she's calling the cops, give her the keys"" boy were they wrong. she was calling her brother. one bad dude who would have torn a few salesmen apart to help his sister. i even heard of keys being tossed onto the roof just to stall a customer. not sure if that one is true, but then again, who knows."
"August 24, 2014  3:40AM",abacomike,
"August 24, 2014 11:05AM",qbrozen,
"August 24, 2014 11:27AM",explorerx4," like nyc, i live in ct. last year we paid about $540 each for our 2013 ford and fusion. even my old ford was $77, which was up from the year before! our mil rate is pretty similar to where nyc lives. real estate valuations can vary by quite a bit, so you can't just look at the mil rate to determine if your taxes are relatively high or low."
"August 24, 2014  1:14PM",driver100," there's a point of diminishing returns with any car and that one has reached it. some really good information there of, from the master of the older pre-owned vehicle.  i like what you said about the cost of the engine vs getting $2000 off sticker on a new car.  especially at this time of year, but, when the grandson has a major breakdown the car will be worth nothing, and he will have to scdodgeble and pay more just to get a car right away so he can get to his new job. i am glad you confirmed my basic thoughts, and added to them with some good basic factual information."
"August 24, 2014  1:26PM",driver100," i will give you a basic answer as i have leased car in the past, and i think it is a good way to obtain a new car in certain situations. the dealer usually bases the lease on what they would sell the car for, without much of a discount.  they calculate what the car will be worth at the end of the lease, and that is the price you will pay if you buy the car back. if the car depreciates slower, your monthly payments will be less, but, your buy back will be higher, because the car will be worth more than a quickly depreciating car...you are going to pay one way or the other.  but, that could work say if you lease a cadillac, higher lease payments which you can claim on taxes, then buy the car back for a low price and use it as a 2nd car. btw...those lease payments are usually calculated at a higher rate of interest than say your friendly bank, after all it is financed by the car company...and that's easy money for them.  you are dealing with people who only care what their monthly payment is going to be. in short, the payout cost will even out if the car depreciates faster.  probably the best thing is to lease a car with low depreciation...say a bmw, and then not buy it back at the end of the lease, and the next owner will pay more for the unused portion of the car's life. in the case of my grandson, he has a good job, but not much saved up.  his future prospects seem good.  i think he should lease a new car now...no problem for 3 years at least, and then buy the car back at the end of the lease if he likes the car, and he will be earning more, he can finance it easily.  he doesn't plan on driving a lot (kind of a green guy), and he will have a nice car he can drive for 10 years.  better than throwing another $2000 at a car that is really worth nothing."
"August 24, 2014  1:42PM",driver100," mike, my cell phone is a clamshell type that i use about twice a month.  i wouldn't know what to do with an app.  but, i can go online and build an mb, but they still show 2014s.  maybe you should try another site, just in case.  the dealer did have the list of options and prices so i know what i am getting. oh yes, i saw a white e350 on the road and it was white and i really like the white with the black (sunroof) top.  i went to the dealer and they had a diamond silver metalic and a white e in the showroom, almost side by side.  i liked the white slightly more, so changed my order.  he said, good thing you came in today, it was the last day you could have changed your mind. white is the number one color these days, about 22%.  black is a close 2nd, followed by silver and gray.  a very good edmunds article about color said people who choose white are saying ""less is more"" kind of thing.  silver is probably related to our technology age."
"August 24, 2014  1:46PM",imidazol97," one good thing, people love them and say they are built like a tank and they hold up really well.  of, you should look for one of these.... of course, if volvos are reliable, hold up really well, and are built like a tank, they don't need a new engine and transmission at 200k. just sayin'..."
"August 24, 2014  2:04PM",Michaell," here in colorado, we also pay a 'personal property tax' on our vehicles with our annual registration. the formula works like this. start with 85% of the 'base' msrp - before any options. then, multiply that amount by 2.1% for the first year taxes. each year the tax rate decreases (1.5%, 1.2%, .9%) until year 5 where it bottoms out at .45%, or $10, whichever is greater. at 10 years the tax is reduced to $3. but, this can be claimed on your tax return."
"August 24, 2014  2:28PM",stever," our worldly possessions are down to three minivan loads. and that's about two loads too many. so the next car really should be white (and i do like white car). , i guess the number won't work from canada, but you can call our live advice team toll free during their daily hours (8-5 pst 7 days a week) and they'll be happy to price and spec out a car for you. comes in handy at the dealership. click on the live help link up top right for more info."
"August 24, 2014  4:28PM",robr2," here in ma, we pay an annual excise tax on car that works out to be $25 per $1000 of the value based on the following scale in the designated year of manufacture- 90% of msrp in the second year - 60% of msrp in the third year - 40% of msrp in the fourth year - 25% of msrp in the fifth and succeeding years -10% of msrp. it's also pro-rated for the first year.  so if i were to buy a $35k 2014 today, i would pay 35,000 / 1000 x 25 x .9 / 12 x 4 = $262.50.  year 2 would be $525. registration for standard plates is $60 every other year. one can look at taxes many different ways.  for instance, i have a friend who touts the great income and sales tax free nature of new hampshire yet complains about his property tax which is about 4 times what i pay and his house is worth 25% less.  to top it off, he felt that the schools were pretty poor in his town so he spent another $20k a year putting his kids through private schools.  nh also has a 9% meal tax which is pretty high imho. the california tax rate of 13.5% is on those who make over $1 million.  it ranges from a low of 1% to the 13.5%.  but the property tax rate in ca is pretty low due to proposition 13. as for florida, yes it is great for residents as they sales tax on everything but food.  but here in ma, we don't have a sales tax on clothing whereas florida does.  florida of course relies heavily on tourist spending with a lodging tax of up to 13% which imho, they should take advantage of."
"August 24, 2014  5:14PM",abacomike," i think white is a much nicer color than that blue diamond silver color you originally ordered.  white and silver are the most popular colors down here.  i am surprised that white is so popular up in canada where you guys get quite a bit of snow.  the white car blend in with the snow on the ground making the car less visible i would think.  down here, white is more practical since it reflects the sun the most of any other color. i stopped into my mercedes-benz benz dealer today for car wash (the car was filthy from sitting outside for 3 or more weeks.  he pulled up the ordering guide for the car i ordered and i was correct - edmunds is incorrect!  the lane tracking package (blind spot monitors and lane tracking) is a standard feature of the e400 in the u.s. as is the premium package, fold down rear seat, amg 18"" wheels with all season tires, and power folding outside rear mirrors. i am finally going to have all season tires on a car for better wear and longevity.  i will also be able to rotate the tires for the first time since all the wheels and tires are the same size. i am going to try to build the e400 on the main site for edmunds to see what takes place."
"August 24, 2014  5:34PM",graphicguy," mike....thought of you yesterday.  i was on my way to ikea to buy some chairs my wife wanted.  there's a mercedes-benz benz dealer right along the way and about two blocks away.  for grins, i decided to see if they had any '15 c300s.  they had two, one white and one silver.  interior is pretty.  might be teh colors, but i'm ambivalent about the exterior.  hard to tell them apart from the current e class, which for some reason looked nicer, but the only e class i saw was in 'black, which i like. sticker was $50k and change on both.  but, both were 4 cyl, so hard for me to get excited about them.  i think they had nav but no leather.  kind of a tough pill to swallow for $50k and not toltally loaded up.  maybe the c400 is the way to go, if it comes all loaded up out of the box (c400)."
"August 24, 2014  5:41PM",houdini1, that seems pretty rich for a 4 cyl c class with no leather. pass.
"August 24, 2014  6:08PM",ab348," the discussion on colors is interesting, as i was out cruising the dealership lots this morning (they are all closed here on sundays) looking at what might tickle my fancy if i decide to change car once the lease on the buick is up in a couple of months. i was struck by how dark and dreary so many of the colors on the car inventory were. i don't know if this is typical everywhere or a local thing, but the dealers here seem loath to order a car for stock with anything other than a black interior. that is bad for me as i hate black interiors. i saw a buick at one of the buick dealers in ""champagne silver"", which isn't silver at all but a pale gold or tan metallic, and figured that would have some color inside. nope, black. all the buick i saw were black leather. i don't think i want one of those anyway, but black leather kills it for me. the other ones in inventory were a black metallic paint outside which i don't like either, and ""graphite blue"" which i thought was black until i got close - it is very, very dark and i didn't like it. over on the cadillac side, all models in inventory were also black leather. at first i thought they were all painted black. a few were - some solid black, some that same metallic black as the buick - but others just looked black. one was painted ""majestic plum"" which is a color i had seen listed on caddy's web page but had never recognized in the flesh. well, it turns out it is so dark that it reads as black unless it's in direct sunlight. really a shame, it is kind of lifeless. they had one in phantom gray, which is a dark gray but not a shade i like (some grays look good to me but not this one). the ats models were parked alongside the cts models and they really look small by comparison. i like the cts better but it is much more expensive too. i rolled through the bmw lot fairly quickly as i'm not that interested in them but i was struck by how all the car in inventory seemed to be painted either black or white. there may have been a silver one but i'm not sure of that. aside from one of the 2-seaters (z4?) which was red, no color at all there. odd. over to the mercedes-benz benz dealer. lots of black car here too but naturally a lot of iridium silver also. i saw an e class sedan in cavansite blue, which was also very dark but not as dark a blue as the buick. it looked good to me but i don't know if i'd want a dark blue car. it was one of the few without a black interior - i'd say almost all of the m-bs here had black inside except for that blue mercedes-benz benz, which was crystal gray with black trim inside, and another new e-350 sedan in a brown metallic that looked ok with a nice beige interior. i can't find that brown on the website so i don't know what's up with that. i was surprised to see they have 2 leftover 2013s parked out front, one of them a 550, with writing on the windshields about how much they are discounted. the 2013 e550 sedan claimed a sticker of $82k and was marked down to $69k. but they are the old style car and i think they might have a hard time moving them. they had a c-series coupe parked next to an e-350 coupe out front also. i like the look of the e coupe much better than the c but was surprised that it didn't look all that much bigger than the c. inside it seemed much smaller than the e sedan so i would have to see if i fit ok. this one was white and looked great outside, but it had a black interior which i think would have looked better in some other shade. i really miss the days of colorful car inside and out."
"August 24, 2014  6:58PM",driver100," i read some reviews from owners of 1990 91 volvos, and they all said they were pretty good, one had 300k miles with no major problem.  but, it could be a case of people who keep them and have good luck with them praise them...those that have one's that don't do so well, just trade them and forget them. <strong>  one rule i was thinking of after oldfarmers post is  don't spend more on a car repair than the car is worth! </strong>"
"August 24, 2014  7:06PM",abacomike," yes, i saw a c400 this morning at the dealership.  just my opinion, but when you are spending $54,000 for a c class (which is what a c400 probably goes for), i think you are much better off with an e350.  for around $56,500 msrp, you can get a nicely loaded e350.  i personally do not feel leather is needed with a mercedes-benz benz because the mbtex (rich vinyl) is so much like the real leather, you really can't tell the difference.  the only reason i get leather is because i need the ventilated seat down her, and the only was to get the ventilated seat with perforated holes to allow the air to flow through the seat and back of the seat is to order the leather."
"August 24, 2014  7:10PM",driver100," actually, you are right about white not being so popular in canada.  when i looked up the information white was #1 in the usa and all of a sudden around the world.  all those isis toyota trucks are always white. in canada, the number one choice is silver, and white is way down the list, probably for the reason you gave...looks like snow. country-wide, 22.3 per cent of canadians chose silver/grey for their new car, black followed well behind at 14.1 per cent, blue came in at 13.6 per cent and red followed at 11.6 per cent. surprisingly, the colour white -- a popular choice in warmer climes -- came in at just fifth place at 6.9 per cent. the study suggests canada's messy winter driving conditions may have led drivers here to avoid the hard-to-keep-clean colour choice. i can't imagine changing tires as often as you did on your high performance car.  i'll be glad to have all-season tires and not run flats.  as we get older we tend to like our creature comforts, and it is nice if you can make life easier for yourself."
"August 24, 2014  7:21PM",driver100," i agree with your opinions on color.  i prefer a lighter interior, hard to keep clean but it just seems to be brighter and livelier.  black is popular because it needs less maintenance, you just don't have to worry about it as much. about exterior colours.  it seems the less expensive car have some of the best colors...i have seen some nice blues on a cruz and on hyundai.  some of those car also have nice light beige and gray interiors....at one time inexpensive car only had black or gray. one reason i like white is i don't really get tired of it, and i think it will always be in fashion, even on appliances.  harvest gold and olive green and bronze may fade, but white, never really goes out of style.....just to me anyway."
"August 24, 2014  7:28PM",roadburner," i'm 57 and i run summer rubber on the ms3 and the bmw, swapping them with suitable winter rubber in late november and going back to serious tires in early april. it takes me all of 30 minutes per car- thats why they make aluminum racing jacks and 18v cordless impact wrenches. cake."
"August 24, 2014  7:28PM",abacomike," i would think the all-season tires should be a bit softer in ride since they are not as low profile as the summer tires.  i've never had all-seasons down here because i always order the ""sport"" version of the car which comes standard, usually, with summer tires.  the e400 comes standard with 18"" amg wheels and all-season tires.  there is a ""no-cost"" option to order the summer tires, if you want them. i tried to change something on the car about 10 days ago but was unable to.  i had called from california to ask if i could add wheel locks and comfort box, but he said the car was ""locked"" which means it was not changeable.  so i am going to assume that my car will be built a little sooner than yours since you could change something yesterday/today. the way it is ordered now, it comes standard with *3.0 liter v6 w/329 hp and 354 ft lbs of torque *premium 1 package (nav, harman/karmin logic 7 surround, rear power sunshade, 6 disc cd/dvd player, power retractable outside mirrors, rear folding seat) *leather, heated and ventilated seat, lane tracking and blind spot monitors *18"" amg wheels w/all-season tires *keyless go *burl walnut trim options *parking assist package *lighting package *keyless go package which ads hands free access and power trunk *wood/leather steering wheel *rear spoiler *active multi-contour ddriver's seat with massage msrp is $69,135 they said they can add the wheel locks and comfort box at the dealership when the car comes in.  scheduled date for manufacture is september 7, 2014, and should arrive at the dealership 5 weeks later."
"August 24, 2014  7:41PM",abacomike," most people do not like black interiors because they tend to be colder in the winter and hotter in the summer.  but i found that black is best down here in a hot/humid climate.  when i had the light gray or beige interiors, the got grimy and filthy so quickly down here.  black doesn't show the dirt and grime, but it does scuff easier, but the scuff marks are easier to take out than the grime on the leather seat.  besides, i always get the ventilated seat which cool off very quickly in the heat. but i can definitely understand your aversion to black interiors.  now, if mercedes-benz benz offered a medium or dark gray leather interior, i would prefer that, however they do not.  they offer an extra cost optional maroon leather which would look great in my light gray car, but when it comes times to sell the car, most people prefer the basic colors."
"August 24, 2014  8:04PM",bwia," hey *driver, it seems as though your french canadian spelling is driving you nuts. to be consistent with <b>  colour </b> tire should be <b>  tyre. </b>"
"August 24, 2014  8:22PM",Michaell," i grew up in ca and my folks still live there. i remember all the hoopla over prop 13 when it was on the ballot. dad was a firefighter and he was real concerned that the lack of property tax would affect public services. it did, but he survived it. now, they've been in their house since 1968, so their property tax is protected under prop 13. if they were to sell their house and buy a new one, they would have to pay the full rate on property tax."
"August 24, 2014  8:51PM",ab348," hondaing to the dealer's own website the e350 sedan they have on their lot that i looked at is a color called dolomite brown. i don't know what a dolomite is but apparently they are brown. it is sort of a mid-brown, not a bad shade, but i am sort of indifferent to brown car. i guess it wasn't very popular as they seem to have discontinued it and replaced it with both a red and a mid-blue. the brown car does have that nice tan leather interior going for it, very warm-looking."
"August 24, 2014  9:43PM",oldfarmer50," so the bottom line is it costs you more if you lease then buy vs. just buying in the beginning. would you care to venture a guess as to how much more?  5%, 10%....more?"
"August 24, 2014  9:48PM",oldfarmer50, or anywhere else where they use road salt. in salt free areas white weathers better than many other colors.  black and red burn the clear cost off in sunny places like florida.  i've seen 30 year old white car with good looking original paint in the south.  i've seen 10 year old white car in the north showing every spot of rust like neon.
"August 24, 2014 10:15PM",oldfarmer50," i agree 100% about the black interiors.  why are car makers so in love with black?  especially leather.  wouldn't want to jump onto that after parking the car in sun. the ford website now offers my ford with lighter seat inserts called ""cedodgeic"". looks like grey on the ford page but off white at other sources.  i think i like it.  if i step up to premium trim there's another terra cotta color seat which i'm undecided on but since that trim adds $5k to the price and doesn't allow the dark red exterior i want it's moot."
"August 24, 2014 10:36PM",driver100," easy for you, but not for me.  also, mike had to buy new tires frequently because they were performance tires - had to be replaced often.  i wouldn't want that, the less time spent on maintenance the better for me.....gives me more time to try and fill since retired."
"August 24, 2014 11:05PM",abacomike,
"August 25, 2014 12:22AM",driver100," bwia, i spelled ""color"" in american about 8 times today and slipped up once spelling it ""colour"". ""colour"" is actually british and in english canada we usually use british spelling.i believe french is couleur.  in england i believe they still use ""tyre"", but in canada we use the u.s. word ""tire"" possibly because when goodyear and firestone etc came here they just wanted to use the same sign. considering all the rules i am doing not too badly, but it is nice to know someone reads my posts that carefully."
"August 25, 2014 12:29AM",driver100," there's an interesting question.  i would guess, and this is really a guess, you will pay $1000 and more likely $2000 to lease a $30k car.  don't forget, you are paying a premium to drive a new car for a much lower payment.  also, in some cases i would prefer to drive the car for 3 years, and then decide whether i really want to own it.  i would do that if i was buying a high maintenance car, rover, volkswagen volkswagen, tesla, for example.  also, if i didn't know what my situation was going to be in 3 years. another thing, costs can be hidden better in a lease, you can get 0% payments like you did if you buy.  they don't do that with leases.  most people leasing just care about their monthly payment, some don't even think about the residual cost, which is very important to connsider too, it can really vary."
"August 25, 2014 12:41AM",qbrozen," actually, leasing first can be cheaper. it is rare, but it happens. sometimes a manufacturer puts big trunk money and ultra-low (nearly 0%) rate on a lease while not offering anything on a purchase. i've had it happen twice. once was a mazdaudi lease for my bil. he wanted to buy but i showed him it actually came out a whopping $200 less over 5 years if he took advantage of their special 24-mo lease. a big deal? no. but even more valuable than that $200 was him being able to make the decision in 24 months to keep or bail. he wound up choosing to bail, so it worked out. another example was an honda i leased back in '06. the discount off the sticker was the same whether you leased or financed, but, at that moment, honda wasn't offering any special finance rates that could come anywhere close to the lease money factor, which worked out to something south of 1%. couple that with the $0 acquisition fee and $0 security deposit, and it was a pretty easy choice."
"August 25, 2014  1:09AM",fezo, on colors my last three have been gray or black.  we've had a couple silver ones.  my nest car is going to be a color!  white is not a color.  i might even settle for orange....
"August 25, 2014  1:26AM",mako1a," _ if i step up to premium trim_ oldfarmer, without the premium package you don't get shaker stereo, sync or the little chrome trims and you lose the multi color interior lights. everybody is different, but if i had no place to plug in my thumb drive (sync) and no woofers in the doors (shaker) i'd dump this ride pronto. v8 and all. as for colors, no silver or black ever. i'll pay more for a two tone interior even if it's just the offset color stitching."
"August 25, 2014  1:35AM",houdini1," even though you are canadian, you are going to have to abide by the rules here. long ago we all agreed not to discuss things like ""color"". thank you."
"August 25, 2014  2:28AM",driver100," i believe i read high performance tires are good for about 15k miles.  my all - seaesons seem to go about 24k miles.  my friends maserati needed new tires after 10k miles....and cost $3k.  i'll take the all-season tires...just easier on me, and i like easy. tire differences all season tires as the name suggests, all season tires are designed to provide safe driving over a wide range of conditions. the advantage to all season tires is that they can remain on your vehicle spring, summer and fall, but may not be suitable in cold temperatures or snowy weather. they also provide a quieter ride than winter tires. performance tires dedicated summer tires will improve the performance and aesthetics of your vehicle. performance tires are designed for handling and stability, which can result in a stiffer tire. this may affect the comfort of your ride. the tread is also wider to provide more contact with the road and better dry traction. <strong>  the special compound used enhances performance but may not provide the same tread wear as all season tires. </strong> winter tires winter tires use special compounds to improve your traction, stopping and handling whenever the thermometer dips below 7°c/45°f. although all weather tires are good in many conditions, they don't provide the same grip and control that winter tires can in cold or snowy weather."
"August 25, 2014  2:34AM",driver100," &gt; i don't remember that rule being made, much less passed.  i know isell doesn't care what color of car he sells or owns.  however, i will abide by the rules, just don't punch the much feared red flag icon."
"August 25, 2014  2:36AM",driver100, white actually has every color in it.....it is a color!  i used to argue about that with my daughter when she was 6 years old.  she thought my 84 white chevrolet wasn't a color.
"August 25, 2014  2:40AM",driver100," ab said  and another new e-350 sedan in a brown metallic that looked ok with a nice beige interior i like that brown, and i have seen it on a 2014 e class and volkswagens could have it.  looks nice with a beige interior.....but, i couldn't drive in one and wouldn't want to own it.  i like it on other peoples car...i think i would get tired of it really fast if i saw it every day."
"August 25, 2014  3:49AM",roadburner," i cruised a few car lots today while my bride was enjoying lunch with some old friends. no joy. nothing interesting at bmw; one base 228i and most everything else had awd(meh). infiniti had a cpo gunmetal infiniti s coupe, but it was missing a pedal. and it was awd. the mini dealer has taken to adding a $2000 adm for blue coral ""mop and glow"" as well as a couple of accessories that can't cost the dealer more than $50. the chances of me me ever owning a mini continue to decrease. the local caddy dealer has a gorgeous 2010 hemi orange dodge srt. i only wish it wasn't so big... i stopped at a nissan dealer to check out a nissan. the salesguy that approached me was really nice an not pushy. the down side to the z is that i'd have to sink another $2000-$3000 into it to install a nismo(or equivalent) oil cooler and decent brakes before it ever turned a wheel on a track; without the cooler the motor gets hot and goes into limp mode. the brakes don't limp- they just go mia, like in the z that <em>  car and driver </em> totaled during their lightning lap test a few years ago. the new volkswagen is promising; i can get a base model with the hid lights and the performance pack(more hp, bigger brakes, and a real limited slip diff)- but  with those options it's getting close to $30,000 and i fear i'd still have a car that wasn't as fast or as fun as the mazda(albeit it <strong>  would </strong> have an exquisite interior). and that's the rub, with the engine and suspension tweaks the mazdapeed is a lot more fun than even i thought it would be. frankly, there isn't anything new under $60k or used under $35k i like better. and i love the fact that the ms3 is the ultimate q-ship..."
"August 25, 2014 10:56AM",oldfarmer50, you could get them much cheaper at some place like pep boys or autozone.  they'd probably install them too.
"August 25, 2014 11:21AM",oldfarmer50, i'm an am radio listener so being able to shatter the windows with a 1000 watt stereo doesn't appeal to me. the eclipse had an option for a killer sound system but it was packaged with $3000 worth of other things so no go. not even sure what sync does (voice control?)  i don't own a smart phone so that one doesn't matter.  besides i think i read that the 2015 gets it with all trims. don't need nav systems either. the interior light change ability is cute but i'd get bored with it fast. i'd like the leather seat that come with the premium and some exterior appearance enhancements but not $5000 worth. i agree with you on colors.  black is too high maintaince and silver is boring on a sports car.  i toyed with bright yellow but i still prefer dark red.
"August 25, 2014 11:42AM",bwia," driver, perhaps i was not clear with my comment. i was trying to point out the inconsistencies in canadian english. like all other commonwealth countries i thought canadians use british spelling in all their communications so i was a little surprised to learn that tire is spelled the american way. go figure. nonetheless, here is what a web source says about the subject. tire vs. tyre ""tire and tyre both mean a covering for a wheel, usually made of rubber.tire is the preferred spelling in the u.s. and canada. tyre is preferred in most varieties of english outside north america."""
"August 25, 2014 12:07PM",bwia," ab, my buick is mocha steel on the outside and cocoa/cashmere on the inside. the mocha steel is a very popular color in the gm line-up. in terms of optics, it is sort of a dark milk chocolate color that changes slightly with the intensity of the light source. a very nice color and easy to keep clean. the cocoa/cashmere interior combination looks elegant and upscale. however, the cashmere seating surfaces will absorb dyes from dark clothing. but it is easy to clean with a good leather cleaner."
"August 25, 2014  1:05PM",imidazol97," i wonder if the dealer actually orders in a mixture of interior colours, but the ones that are not black are the ones bought out of stock by customers first. that leaves a higher concentration of the black interiors sitting on the lot. in other words the black interiors are the castoffs, as it would be for me. i shopped for the lighter interiors in the veranos, chevrolets, chevrolets, buick,honda that i looked at."
"August 25, 2014  2:47PM",graphicguy," for years i've bitched to both my bmw dealer, and my acura dealer about the colors they choose.  while i do like black or white (the crystal black pearl and belanova white acura has are tasty), c'mon....order some of those reds and blues they offer in the brochures.  nope, i guess they think black, white and silver are the only colors people want (that can't be true, can it?).  it's even worse with the german brands.  you'd think they didn't make any other colors. interiors are even worse.  you want black, or grey?  gotcha covered.  i'll give bmw credit, at least you can get a saddle or red interior, and a coffee interior in the new tchrysler.  everything else?  let's go boring. i stest drove a tasty nebula grey is 350 f sport with a light saddle interior.  that one was quite nice, though."
"August 25, 2014  3:03PM",oldfarmer50," ""...i wonder if the dealer actually orders in a mixture of interior colours, but the ones that are not black are the ones bought out of stock by customers first..."" now that is something i never considered. so it would pay to stand around waiting for the delivery truck."
"August 25, 2014  3:19PM",bwia," 10 apps every college student needs for those of you with students starting college this fall, or any level for that matter, you may find these ten apps to be useful. i especially like the alarm clock and weather report app. enjoy!"
"August 25, 2014  4:10PM",imidazol97, or ask a salesman what mix they order in for interiors. or check their website regularly looking at the inventory number system for the latest numbers and seeing if there is a mix of interiors before some of them get sold.
"August 25, 2014  5:14PM",abacomike,
"August 25, 2014  5:38PM",driver100," we have about 35 million people compared to 350 million in the usa.  we get all your culture, music, movies etc and in that way we are a 51st state for all intents and purposes (about the size of calif) we opt for the american spelling or word in most cases, over british.  no bonnet or boot (for a trunk), we call it take out food, not take away, like they do in england.  we would call a ""subway"" a ""subway"", never a tube. the us and canada are more similar than canada and britain, and though i still spell colour, honour and neighbour etc with a ""u"" in it, that habit will probably be lost soon too. i learned how to spell those words many years ago, and, since the kids don't learn spelling that much these days those words will morph into color, honor etc."
